market_key,market,scenario_id,scenario,is_baseline,sensitivity_parameter,sensitivity_value,n,epsilon,d_I,d_J,replication,strategy,interactions_total,interactions_per_customer,welfare,optimal_welfare,welfare_ratio,welfare_regret,match_rate,runtime_ms,baseline_prediction,centralized_sufficient_condition,z,rejections,acceptances,displacements,provider_initiated_contacts,recommendations_per_customer,accepted_recommendations
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,2,Providers search,392,7.84,44.000000000000014,44.000000000000014,1.0,0.0,1.0,1.2098000006517395,Both sides search,False,,296.0,96.0,46.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,2,Both sides search,588,11.76,44.000000000000014,44.000000000000014,1.0,0.0,1.0,0.3423000016482547,Both sides search,False,0.4,0.0,91.0,41.0,497.0,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,2,Centralized matching,2500,50.0,35.0,44.000000000000014,0.7954545454545452,0.2045454545454548,0.7,0.7593000045744702,Both sides search,False,,,,,,50.0,83.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,2,Customers search,192,3.84,50.0,50.0,1.0,0.0,1.0,0.5922999989707023,Both sides search,False,,119.0,73.0,23.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,2,Providers search,156,3.12,50.0,50.0,1.0,0.0,1.0,0.49500000022817403,Both sides search,False,,98.0,58.0,8.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,2,Both sides search,192,3.84,50.0,50.0,1.0,0.0,1.0,0.5947000026935712,Both sides search,False,0.0,119.0,73.0,23.0,0.0,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,2,Centralized matching,2500,50.0,50.0,50.0,1.0,0.0,1.0,0.7403999989037402,Both sides search,False,,,,,,50.0,385.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,3,Customers search,1118,22.36,27.200000000000017,27.200000000000014,1.0000000000000002,-2.220446049250313e-16,1.0,3.1982000000425614,Both sides search,False,,1015.0,103.0,53.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,3,Providers search,1339,26.78,26.800000000000015,27.200000000000014,0.9852941176470589,0.014705882352941124,1.0,4.0716000003158115,Both sides search,False,,1231.0,108.0,58.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,3,Both sides search,168,3.36,27.200000000000017,27.200000000000014,1.0000000000000002,-2.220446049250313e-16,1.0,0.3978000022470951,Both sides search,False,0.4,0.0,116.0,66.0,52.0,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,3,Centralized matching,2500,50.0,1.0,27.200000000000014,0.03676470588235292,0.9632352941176471,0.02,0.7102000017766841,Both sides search,False,,,,,,50.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,3,Customers search,425,8.5,32.800000000000026,32.800000000000026,1.0,0.0,1.0,1.260699995327741,Both sides search,False,,304.0,121.0,71.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,3,Providers search,687,13.74,32.800000000000026,32.800000000000026,1.0,0.0,1.0,2.093399998557288,Both sides search,False,,535.0,152.0,102.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,3,Both sides search,246,4.92,32.800000000000026,32.800000000000026,1.0,0.0,1.0,0.3891000014846213,Both sides search,False,0.4,0.0,111.0,61.0,135.0,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,3,Centralized matching,2500,50.0,7.0,32.800000000000026,0.2134146341463413,0.7865853658536587,0.14,0.7363999975495972,Both sides search,False,,,,,,50.0,10.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,3,Customers search,308,6.16,38.80000000000001,38.80000000000001,1.0,0.0,1.0,0.9103000047616661,Both sides search,False,,221.0,87.0,37.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,3,Providers search,333,6.66,38.80000000000001,38.80000000000001,1.0,0.0,1.0,1.0442000057082623,Both sides search,False,,239.0,94.0,44.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,3,Both sides search,369,7.38,38.80000000000001,38.80000000000001,1.0,0.0,1.0,0.34869999944930896,Both sides search,False,0.4,0.0,98.0,48.0,271.0,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,3,Centralized matching,2500,50.0,22.0,38.80000000000001,0.5670103092783504,0.4329896907216496,0.44,0.731100000848528,Both sides search,False,,,,,,50.0,33.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,3,Customers search,340,6.8,45.60000000000001,45.60000000000001,1.0,0.0,1.0,1.0074000019812956,Both sides search,False,,252.0,88.0,38.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,3,Providers search,464,9.28,45.60000000000001,45.60000000000001,1.0,0.0,1.0,1.4327999961096793,Both sides search,False,,328.0,136.0,86.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,3,Both sides search,623,12.46,45.20000000000001,45.60000000000001,0.9912280701754387,0.00877192982456132,1.0,0.3863000019919127,Both sides search,False,0.4,0.0,105.0,55.0,518.0,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,3,Centralized matching,2500,50.0,39.0,45.60000000000001,0.8552631578947367,0.14473684210526327,0.78,0.7575999989057891,Both sides search,False,,,,,,50.0,101.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,3,Customers search,176,3.52,50.0,50.0,1.0,0.0,1.0,0.5250000031082891,Both sides search,False,,117.0,59.0,9.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,3,Providers search,165,3.3,50.0,50.0,1.0,0.0,1.0,0.5187999995541759,Both sides search,False,,104.0,61.0,11.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,3,Both sides search,176,3.52,50.0,50.0,1.0,0.0,1.0,0.5297000025166199,Both sides search,False,0.0,117.0,59.0,9.0,0.0,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,3,Centralized matching,2500,50.0,50.0,50.0,1.0,0.0,1.0,0.749400001950562,Both sides search,False,,,,,,50.0,383.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,4,Customers search,1488,29.76,24.800000000000008,24.800000000000004,1.0000000000000002,-2.220446049250313e-16,1.0,4.327300004661083,Both sides search,False,,1376.0,112.0,62.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,4,Providers search,1245,24.9,24.800000000000008,24.800000000000004,1.0000000000000002,-2.220446049250313e-16,1.0,3.7383999951998703,Both sides search,False,,1170.0,75.0,25.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,4,Both sides search,188,3.76,24.800000000000008,24.800000000000004,1.0000000000000002,-2.220446049250313e-16,1.0,0.4709999993792735,Both sides search,False,0.4,0.0,139.0,89.0,49.0,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,4,Centralized matching,2500,50.0,0.0,24.800000000000004,0.0,1.0,0.0,0.7254000011016615,Both sides search,False,,,,,,50.0,0.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,4,Customers search,371,7.42,32.40000000000002,32.40000000000002,1.0,0.0,1.0,1.195600001665298,Both sides search,False,,293.0,78.0,28.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,4,Providers search,772,15.44,32.40000000000002,32.40000000000002,1.0,0.0,1.0,2.3598000043421052,Both sides search,False,,645.0,127.0,77.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,4,Both sides search,212,4.24,32.40000000000002,32.40000000000002,1.0,0.0,1.0,0.327600006130524,Both sides search,False,0.4,0.0,91.0,41.0,121.0,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,4,Centralized matching,2500,50.0,6.0,32.40000000000002,0.18518518518518506,0.8148148148148149,0.12,0.72340000042459,Both sides search,False,,,,,,50.0,6.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,4,Customers search,258,5.16,36.80000000000001,36.80000000000001,1.0,0.0,1.0,0.7505000030505471,Both sides search,False,,187.0,71.0,21.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,4,Providers search,262,5.24,36.80000000000001,36.80000000000001,1.0,0.0,1.0,0.8200999945984222,Both sides search,False,,183.0,79.0,29.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,4,Both sides search,300,6.0,36.80000000000001,36.80000000000001,1.0,0.0,1.0,0.2755999958026223,Both sides search,False,0.4,0.0,76.0,26.0,224.0,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,4,Centralized matching,2500,50.0,17.0,36.80000000000001,0.46195652173913027,0.5380434782608697,0.34,0.7225000008475035,Both sides search,False,,,,,,50.0,24.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,4,Customers search,439,8.78,44.800000000000004,44.80000000000001,0.9999999999999999,1.1102230246251565e-16,1.0,1.2929000004078262,Both sides search,False,,300.0,139.0,89.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,4,Providers search,384,7.68,44.800000000000004,44.80000000000001,0.9999999999999999,1.1102230246251565e-16,1.0,1.2040000001434237,Both sides search,False,,293.0,91.0,41.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,4,Both sides search,636,12.72,44.800000000000004,44.80000000000001,0.9999999999999999,1.1102230246251565e-16,1.0,0.49820000276668,Both sides search,False,0.4,0.0,143.0,93.0,493.0,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,4,Centralized matching,2500,50.0,37.0,44.80000000000001,0.825892857142857,0.17410714285714302,0.74,0.7379000016953796,Both sides search,False,,,,,,50.0,91.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,4,Customers search,135,2.7,50.0,50.0,1.0,0.0,1.0,0.42519999988144264,Both sides search,False,,79.0,56.0,6.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,4,Providers search,183,3.66,50.0,50.0,1.0,0.0,1.0,0.5841999955009669,Both sides search,False,,116.0,67.0,17.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,4,Both sides search,135,2.7,50.0,50.0,1.0,0.0,1.0,0.41590000182623044,Both sides search,False,0.0,79.0,56.0,6.0,0.0,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,4,Centralized matching,2500,50.0,50.0,50.0,1.0,0.0,1.0,0.7352000029641204,Both sides search,False,,,,,,50.0,377.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,5,Customers search,1139,22.78,27.600000000000012,27.60000000000001,1.0000000000000002,-2.220446049250313e-16,1.0,3.712199999426957,Both sides search,False,,1038.0,101.0,51.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,5,Providers search,1289,25.78,27.20000000000001,27.60000000000001,0.9855072463768116,0.01449275362318836,1.0,3.914900000381749,Both sides search,False,,1190.0,99.0,49.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,5,Both sides search,179,3.58,27.600000000000012,27.60000000000001,1.0000000000000002,-2.220446049250313e-16,1.0,0.42499999835854396,Both sides search,False,0.4,0.0,118.0,68.0,61.0,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,5,Centralized matching,2500,50.0,3.0,27.60000000000001,0.10869565217391301,0.891304347826087,0.06,0.7390000027953647,Both sides search,False,,,,,,50.0,3.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,5,Customers search,760,15.2,33.60000000000003,33.60000000000002,1.0000000000000002,-2.220446049250313e-16,1.0,2.1877999970456585,Both sides search,False,,624.0,136.0,86.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,5,Providers search,562,11.24,33.20000000000002,33.60000000000002,0.9880952380952379,0.011904761904762085,1.0,1.7286000002059154,Both sides search,False,,457.0,105.0,55.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,5,Both sides search,276,5.52,33.60000000000002,33.60000000000002,1.0,0.0,1.0,0.5109999983687885,Both sides search,False,0.4,0.0,149.0,99.0,127.0,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,5,Centralized matching,2500,50.0,10.0,33.60000000000002,0.2976190476190474,0.7023809523809526,0.2,0.7254000011016615,Both sides search,False,,,,,,50.0,13.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,5,Customers search,348,6.96,38.00000000000002,38.00000000000002,1.0,0.0,1.0,1.0342000023229048,Both sides search,False,,242.0,106.0,56.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,5,Providers search,434,8.68,38.00000000000002,38.00000000000002,1.0,0.0,1.0,1.352500003122259,Both sides search,False,,310.0,124.0,74.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,5,Both sides search,348,6.96,38.00000000000002,38.00000000000002,1.0,0.0,1.0,0.2851999961421825,Both sides search,False,0.4,0.0,79.0,29.0,269.0,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,5,Centralized matching,2500,50.0,20.0,38.00000000000002,0.526315789473684,0.47368421052631604,0.4,0.745899997127708,Both sides search,False,,,,,,50.0,30.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,5,Customers search,402,8.04,46.400000000000006,46.400000000000006,1.0,0.0,1.0,1.4764999941689894,Both sides search,False,,287.0,115.0,65.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,5,Providers search,361,7.22,46.400000000000006,46.400000000000006,1.0,0.0,1.0,1.1484999995445833,Both sides search,False,,269.0,92.0,42.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,5,Both sides search,628,12.56,46.400000000000006,46.400000000000006,1.0,0.0,1.0,0.41870000131893903,Both sides search,False,0.4,0.0,116.0,66.0,512.0,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,5,Centralized matching,2500,50.0,41.0,46.400000000000006,0.8836206896551723,0.11637931034482774,0.82,0.7488999981433153,Both sides search,False,,,,,,50.0,99.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,5,Customers search,153,3.06,50.0,50.0,1.0,0.0,1.0,0.4702000005636364,Both sides search,False,,95.0,58.0,8.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,5,Providers search,165,3.3,50.0,50.0,1.0,0.0,1.0,0.5210000017541461,Both sides search,False,,104.0,61.0,11.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,5,Both sides search,153,3.06,50.0,50.0,1.0,0.0,1.0,0.47900000208755955,Both sides search,False,0.0,95.0,58.0,8.0,0.0,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,5,Centralized matching,2500,50.0,50.0,50.0,1.0,0.0,1.0,0.7419999965350144,Both sides search,False,,,,,,50.0,397.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,6,Customers search,1298,25.96,26.000000000000014,26.00000000000001,1.0000000000000002,-2.220446049250313e-16,1.0,3.70180000027176,Both sides search,False,,1210.0,88.0,38.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,6,Providers search,1196,23.92,26.00000000000001,26.00000000000001,1.0,0.0,1.0,3.5648999983095564,Both sides search,False,,1117.0,79.0,29.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,6,Both sides search,159,3.18,26.00000000000001,26.00000000000001,1.0,0.0,1.0,0.37570000131381676,Both sides search,False,0.4,0.0,106.0,56.0,53.0,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,6,Centralized matching,2500,50.0,1.0,26.00000000000001,0.03846153846153844,0.9615384615384616,0.02,0.7315999973798171,Both sides search,False,,,,,,50.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,6,Customers search,783,15.66,31.200000000000028,31.600000000000026,0.9873417721518988,0.012658227848101222,1.0,2.285499998833984,Both sides search,False,,660.0,123.0,73.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,6,Providers search,611,12.22,31.60000000000003,31.600000000000026,1.0000000000000002,-2.220446049250313e-16,1.0,1.8850000051315874,Both sides search,False,,511.0,100.0,50.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,6,Both sides search,261,5.22,31.60000000000003,31.600000000000026,1.0000000000000002,-2.220446049250313e-16,1.0,0.4746000049635768,Both sides search,False,0.4,0.0,139.0,89.0,122.0,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,6,Centralized matching,2500,50.0,5.0,31.600000000000026,0.1582278481012657,0.8417721518987343,0.1,0.7098999994923361,Both sides search,False,,,,,,50.0,5.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,6,Customers search,300,6.0,36.00000000000002,36.00000000000002,1.0,0.0,1.0,0.8818999995128252,Both sides search,False,,220.0,80.0,30.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,6,Providers search,384,7.68,36.00000000000002,36.00000000000002,1.0,0.0,1.0,1.185199995234143,Both sides search,False,,279.0,105.0,55.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,6,Both sides search,329,6.58,36.00000000000002,36.00000000000002,1.0,0.0,1.0,0.28840000595664605,Both sides search,False,0.4,0.0,79.0,29.0,250.0,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,6,Centralized matching,2500,50.0,15.0,36.00000000000002,0.4166666666666664,0.5833333333333336,0.3,0.7140000016079284,Both sides search,False,,,,,,50.0,20.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,6,Customers search,307,6.14,45.60000000000001,45.60000000000001,1.0,0.0,1.0,0.9152999991783872,Both sides search,False,,220.0,87.0,37.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,6,Providers search,395,7.9,45.60000000000001,45.60000000000001,1.0,0.0,1.0,1.2346000003162771,Both sides search,False,,279.0,116.0,66.0,,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,6,Both sides search,618,12.36,45.60000000000001,45.60000000000001,1.0,0.0,1.0,0.34810000215657055,Both sides search,False,0.4,0.0,94.0,44.0,524.0,,
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,6,Centralized matching,2500,50.0,39.0,45.60000000000001,0.8552631578947367,0.14473684210526327,0.78,0.7330000007641502,Both sides search,False,,,,,,50.0,105.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,6,Customers search,131,2.62,50.0,50.0,1.0,0.0,1.0,0.4023000001325272,Both sides search,False,,71.0,60.0,10.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,6,Providers search,142,2.84,50.0,50.0,1.0,0.0,1.0,0.45310000132303685,Both sides search,False,,80.0,62.0,12.0,,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,6,Both sides search,131,2.62,50.0,50.0,1.0,0.0,1.0,0.4163999983575195,Both sides search,False,0.0,71.0,60.0,10.0,0.0,,
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,6,Centralized matching,2500,50.0,50.0,50.0,1.0,0.0,1.0,0.7420999972964637,Both sides search,False,,,,,,50.0,411.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,7,Customers search,1016,20.32,25.60000000000001,26.000000000000007,0.9846153846153847,0.01538461538461533,1.0,3.1501999983447604,Both sides search,False,,940.0,76.0,26.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,7,Providers search,1381,27.62,26.00000000000001,26.000000000000007,1.0000000000000002,-2.220446049250313e-16,1.0,4.205800003546756,Both sides search,False,,1282.0,99.0,49.0,,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,7,Both sides search,153,3.06,26.00000000000001,26.000000000000007,1.0000000000000002,-2.220446049250313e-16,1.0,0.338400001055561,Both sides search,False,0.4,0.0,96.0,46.0,57.0,,
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,7,Centralized matching,2500,50.0,0.0,26.000000000000007,0.0,1.0,0.0,0.7123000032152049,Both sides search,False,,,,,,50.0,0.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,7,Customers search,761,15.22,30.800000000000026,30.800000000000022,1.0000000000000002,-2.220446049250313e-16,1.0,2.256600004329812,Both sides search,False,,639.0,122.0,72.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,7,Providers search,784,15.68,30.800000000000022,30.800000000000022,1.0,0.0,1.0,2.450100000714883,Both sides search,False,,659.0,125.0,75.0,,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,7,Both sides search,290,5.8,30.800000000000022,30.800000000000022,1.0,0.0,1.0,0.6085000059101731,Both sides search,False,0.4,0.0,173.0,123.0,117.0,,
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,7,Centralized matching,2500,50.0,3.0,30.800000000000022,0.09740259740259734,0.9025974025974026,0.06,0.7179000022006221,Both sides search,False,,,,,,50.0,4.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,7,Customers search,325,6.5,35.60000000000002,35.60000000000002,1.0,0.0,1.0,0.9664999961387366,Both sides search,False,,234.0,91.0,41.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,7,Providers search,313,6.26,35.60000000000003,35.60000000000002,1.0000000000000002,-2.220446049250313e-16,1.0,0.9865999963949434,Both sides search,False,,224.0,89.0,39.0,,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,7,Both sides search,316,6.32,35.60000000000003,35.60000000000002,1.0000000000000002,-2.220446049250313e-16,1.0,0.3156000020680949,Both sides search,False,0.4,0.0,87.0,37.0,229.0,,
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,7,Centralized matching,2500,50.0,14.0,35.60000000000002,0.3932584269662919,0.6067415730337081,0.28,0.7216000012704171,Both sides search,False,,,,,,50.0,23.0
