market_key,market,scenario_id,scenario,is_baseline,sensitivity_parameter,sensitivity_value,n,epsilon,d_I,d_J,strategy,baseline_prediction,centralized_sufficient_condition,replications,mean_interactions,sd_interactions,p05_interactions,median_interactions,p95_interactions,mean_welfare_ratio,sd_welfare_ratio,p05_welfare_ratio,median_welfare_ratio,p95_welfare_ratio,mean_match_rate,sd_match_rate,mean_runtime_ms,se_interactions,ci95_low_interactions,ci95_high_interactions,ci95_low_welfare_ratio,ci95_high_welfare_ratio,ci95_low_match_rate,ci95_high_match_rate
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,Customers search,Customers search,False,10,2.06,0.5717031086538225,1.264,2.1,2.746,1.0,1.2819751242557092e-16,0.9999999999999999,1.0,1.0000000000000002,1.0,0.0,0.1913299987791106,0.18078839687447984,1.7056547421260195,2.4143452578739804,0.9999999999999999,1.0,1.0,1.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,25,0.1,0.1,1.0,Providers search,Customers search,False,10,14.868,2.2654938142096563,11.358,15.34,17.344,1.0,1.4802973661668753e-16,1.0,1.0,1.0000000000000002,1.0,0.0,1.3362599987885915,0.7164120477924849,13.46383238632673,16.272167613673272,0.9999999999999999,1.0,1.0,1.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,Both sides search,Customers search,False,10,1.6480000000000001,0.554192104679315,1.205,1.51,2.566999999999999,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3053099993849173,0.17525093120690938,1.3045081748344578,1.9914918251655425,1.0,1.0,1.0,1.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,Centralized matching,Customers search,False,10,50.0,0.0,50.0,50.0,50.0,0.991512588512982,0.008206922481588927,0.9811418174665617,0.9879032258064516,1.0,0.986,0.013498971154211063,0.7746399991447106,0.0,50.0,50.0,0.9864258852590185,0.9965992917669454,0.9776332509964211,0.9943667490035789
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,Customers search,Customers search,False,10,1.6480000000000001,0.554192104679315,1.205,1.51,2.566999999999999,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2948800000012852,0.17525093120690938,1.3045081748344578,1.9914918251655425,1.0,1.0,1.0,1.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,50,0.1,0.1,1.0,Providers search,Customers search,False,10,18.080000000000002,6.312520186986424,11.799,16.43,27.849999999999994,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.892029999929946,1.9961941566669088,14.16745945293286,21.992540547067144,1.0,1.0,1.0,1.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,100,0.1,0.1,1.0,Both sides search,Customers search,False,10,1.3219999999999998,0.17655971605474824,1.1744999999999999,1.2349999999999999,1.6049999999999998,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4736399991088547,0.05583308457656027,1.2125671542299417,1.431432845770058,1.0,1.0,1.0,1.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,100,0.1,0.1,1.0,Centralized matching,Customers search,False,10,100.0,0.0,100.0,100.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.6800000004877802,0.0,100.0,100.0,1.0,1.0,1.0,1.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,100,0.1,0.1,1.0,Customers search,Customers search,False,10,1.3219999999999998,0.17655971605474824,1.1744999999999999,1.2349999999999999,1.6049999999999998,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4554499981168192,0.05583308457656027,1.2125671542299417,1.431432845770058,1.0,1.0,1.0,1.0
airbnb,Airbnb / short-term rentals,airbnb_dj_1.00,"d_I=0.10, d_J=1.00",False,d_J (with d_I fixed at 0.10),1.0,100,0.1,0.1,1.0,Providers search,Customers search,False,10,12.702,2.8486090172807734,10.2575,11.85,17.311499999999995,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0014400001382455,0.900809265790119,10.936413839051367,14.467586160948633,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,Both sides search,Both sides search,False,10,2.1919999999999997,0.39363829985293747,1.698,2.24,2.776,1.0,1.1102230246251565e-16,0.9999999999999998,1.0,1.0000000000000002,1.0,0.0,0.16274000008706935,0.1244793601811606,1.9480204540449249,2.4359795459550746,0.9999999999999999,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,Centralized matching,Both sides search,False,10,25.0,0.0,25.0,25.0,25.0,0.01063829787234043,0.03364125170391895,0.0,0.0,0.05851063829787226,0.004,0.01264911064067352,0.37694000129704364,0.0,25.0,25.0,-0.010212765957446811,0.03148936170212767,-0.0038399999999999997,0.01184
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,Customers search,Both sides search,False,10,17.116,1.5383049834874172,14.896,17.54,19.019999999999996,0.9966101694915255,0.010719585288706432,0.9813559322033898,1.0,1.0000000000000004,1.0,0.0,1.2947200004418846,0.48645474838079467,16.16254869317364,18.06945130682636,0.9899661016949153,1.0032542372881357,1.0,1.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,25,0.1,0.02,0.02,Providers search,Both sides search,False,10,17.68,2.0222759455623254,15.556,16.82,20.497999999999998,1.0,8.275113844157577e-17,0.9999999999999998,1.0,1.0,1.0,0.0,1.4009499995154329,0.6394998045347626,16.426580383111865,18.933419616888134,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,Both sides search,Both sides search,False,10,3.162,0.3988260550944761,2.656,3.14,3.679,1.0000000000000002,1.8129866073473578e-16,1.0,1.0000000000000002,1.0000000000000002,1.0,0.0,0.3777700003411155,0.1261198724318345,2.9148050500336042,3.4091949499663956,1.0,1.0000000000000004,1.0,1.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,Centralized matching,Both sides search,False,10,50.0,0.0,50.0,50.0,50.0,0.033098072004721604,0.053037881864981797,0.0,0.0,0.12979539641943727,0.018,0.028982753492378877,0.7274100011272822,0.0,50.0,50.0,0.00022485224772242351,0.06597129176172079,3.630327577310716e-05,0.03596369672422689
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,Customers search,Both sides search,False,10,24.362000000000002,3.899509370848252,19.597,24.37,29.291999999999998,0.9953780470004381,0.0074496126117863425,0.9842059553349877,1.0000000000000002,1.0000000000000002,1.0,0.0,3.5572100008721463,1.233133136905068,21.945059051666068,26.778940948333936,0.9907607292667626,0.9999953647341135,1.0,1.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,50,0.1,0.02,0.02,Providers search,Both sides search,False,10,27.046,2.5970076797901256,24.361,26.69,31.051999999999992,0.997080136402387,0.006155817926286717,0.9853900255754476,1.0,1.0000000000000002,1.0,0.0,4.092409999429947,0.8212459369086029,25.436357963659137,28.65564203634086,0.9932647209227483,1.0008955518820257,1.0,1.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,100,0.1,0.02,0.02,Both sides search,Both sides search,False,10,4.861,0.5635492682789834,4.2565,4.675000000000001,5.7245,0.9993197278911564,0.002151209292631584,0.9962585034013605,1.0,1.0,1.0,0.0,0.9839400001510512,0.1782099261482866,4.511708544749358,5.210291455250641,0.997986394557823,1.0006530612244897,1.0,1.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,100,0.1,0.02,0.02,Centralized matching,Both sides search,False,10,100.0,0.0,100.0,100.0,100.0,0.05605256583007405,0.04401477737156847,0.007499999999999988,0.05033557046979857,0.12289915966386535,0.033999999999999996,0.02716206504995115,1.543859999947017,0.0,100.0,100.0,0.028771924178992502,0.0833332074811556,0.01716477766374583,0.05083522233625416
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,100,0.1,0.02,0.02,Customers search,Both sides search,False,10,29.089999999999996,3.9387928212701033,23.085,29.585,34.0025,0.9880489293948207,0.009260817922394433,0.9732693077230892,0.9932429347577957,0.997,1.0,0.0,8.653880000929348,1.245555654673403,26.648710916840127,31.531289083159866,0.9823090149791692,0.9937888438104722,1.0,1.0
care,Care.com / childcare,care_d_0.02,d_I=d_J=0.02,True,common density d_I = d_J,0.02,100,0.1,0.02,0.02,Providers search,Both sides search,False,10,32.443,4.102638852684398,27.1715,33.795,37.744,0.9953320360887897,0.004501360172082448,0.9896054421768706,0.9934852728970376,1.0,1.0,0.0,10.107060000154888,1.2973683191582703,29.90015809444979,34.98584190555021,0.9925420641491303,0.9981220080284492,1.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,Both sides search,Both sides search,False,10,3.1559999999999997,0.45585572766440524,2.65,3.04,3.8639999999999994,1.0,1.9582493486507355e-16,1.0,1.0,1.0000000000000002,1.0,0.0,0.193240000953665,0.14415423838529492,2.8734576927648217,3.4385423072351777,0.9999999999999999,1.0000000000000002,1.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,Centralized matching,Both sides search,False,10,25.0,0.0,25.0,25.0,25.0,0.051222831980708275,0.04922042836999186,0.0,0.07042253521126762,0.11542443064182194,0.028000000000000004,0.026997942308422118,0.3605599980801344,0.0,25.0,25.0,0.020715694413273013,0.08172996954814354,0.01126650199284216,0.04473349800715785
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,Customers search,Both sides search,False,10,10.508,1.7757927807038751,8.591999999999999,9.96,13.175999999999997,1.0,1.0467283057891834e-16,1.0,1.0,1.0000000000000002,1.0,0.0,0.7782000000588596,0.5615549839508149,9.407352231456402,11.608647768543596,0.9999999999999999,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,25,0.1,0.05,0.05,Providers search,Both sides search,False,10,13.447999999999999,1.1955175541255023,11.94,13.440000000000001,14.824,1.0,7.401486830834377e-17,1.0,1.0,1.0000000000000002,1.0,0.0,1.025750001281267,0.3780558453750217,12.707010543064957,14.18898945693504,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,Both sides search,Both sides search,False,10,4.99,0.6116098974564315,4.1080000000000005,5.17,5.6739999999999995,1.0,7.401486830834377e-17,1.0,1.0,1.0000000000000002,1.0,0.0,0.5028900028264616,0.19340803154643463,4.6109202581689885,5.369079741831012,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,Centralized matching,Both sides search,False,10,50.0,0.0,50.0,50.0,50.0,0.18979288648415718,0.09141582197609412,0.07954545454545449,0.1717065166432254,0.3134833451452868,0.124,0.06380525927469546,0.7255400014400948,0.0,50.0,50.0,0.1331327730064545,0.24645299996185985,0.08445309058289832,0.16354690941710168
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,Customers search,Both sides search,False,10,12.35,3.0660470388505856,7.906,11.84,15.802999999999999,0.9962756553449033,0.006002750801222388,0.9872525154170724,1.0,1.0000000000000002,1.0,0.0,1.8110599994543009,0.9695692055982618,10.449644357027406,14.250355642972593,0.9925551118522836,0.9999961988375229,1.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,50,0.1,0.05,0.05,Providers search,Both sides search,False,10,14.324000000000002,1.9698572988360799,11.681000000000001,14.56,16.822999999999997,0.9988095238095237,0.00376461626210528,0.9934523809523809,1.0,1.0000000000000002,1.0,0.0,2.223420000518672,0.6229235729828962,13.103069796953525,15.544930203046478,0.9964761904761903,1.0011428571428571,1.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,100,0.1,0.05,0.05,Both sides search,Both sides search,False,10,6.802,0.19257321839872857,6.65,6.745,7.1235,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6513099986477755,0.060896998648902564,6.68264188264815,6.921358117351849,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,100,0.1,0.05,0.05,Centralized matching,Both sides search,False,10,100.0,0.0,100.0,100.0,100.0,0.2985462767084314,0.042921975990892015,0.2395209580838321,0.30701754385964897,0.3516009852216747,0.20400000000000001,0.03306559138036598,1.5509199984080624,0.0,100.0,100.0,0.2719429603704003,0.32514959304646257,0.1835057341352921,0.22449426586470794
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,100,0.1,0.05,0.05,Customers search,Both sides search,False,10,8.538,1.8275958707183235,6.6805,7.86,11.501,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.5165200007904787,0.5779365593788531,7.405244343617448,9.670755656382552,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.05,d_I=d_J=0.05,False,common density d_I = d_J,0.05,100,0.1,0.05,0.05,Providers search,Both sides search,False,10,9.734,1.552032359341919,8.0135,9.58,12.174999999999997,0.9994011976047904,0.0018935794372265922,0.9967065868263473,1.0,1.0,1.0,0.0,3.0684000012115575,0.49079572578053726,8.772040377470146,10.695959622529854,0.9982275449101796,1.0005748502994012,1.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,Both sides search,Both sides search,False,10,4.984,0.9972762907038347,4.006,4.6,6.6,1.0,7.401486830834377e-17,1.0,1.0,1.0000000000000002,1.0,0.0,0.22965999960433692,0.31536645351083226,4.365881751118769,5.602118248881231,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,Centralized matching,Both sides search,False,10,25.0,0.0,25.0,25.0,25.0,0.2691108770069232,0.058157414470455575,0.18729488982653544,0.27051561365286864,0.34929006085192704,0.18,0.04320493798938573,0.35684999893419445,0.0,25.0,25.0,0.23306453806652053,0.3051572159473259,0.15322130199829226,0.20677869800170773
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,Customers search,Both sides search,False,10,7.731999999999999,2.080004273499884,4.77,7.62,10.328,0.9878300128619051,0.01732531529388721,0.9617283950617284,1.0,1.0,1.0,0.0,0.5777599981229287,0.6577551047143442,6.442799994759885,9.021200005240114,0.9770916711900954,0.9985683545337147,1.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,25,0.1,0.1,0.1,Providers search,Both sides search,False,10,7.556,1.9524525886973834,4.588,8.04,9.692,0.9977011494252874,0.007269603816479059,0.9873563218390804,1.0,1.0000000000000002,1.0,0.0,0.5806399982247967,0.6174197203775657,6.345857348059972,8.76614265194003,0.9931954022988506,1.0022068965517241,1.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,Both sides search,Both sides search,False,10,6.608,0.41582047408306705,6.045,6.59,7.191,1.0,7.401486830834377e-17,1.0,1.0,1.0000000000000002,1.0,0.0,0.30775000050198287,0.13149397958335074,6.350271800016632,6.8657281999833675,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,Centralized matching,Both sides search,False,10,50.0,0.0,50.0,50.0,50.0,0.47727315831909484,0.07129375602525402,0.38009129213483117,0.48363783533765015,0.5670103092783503,0.356,0.0651835016617617,0.7245700006023981,0.0,50.0,50.0,0.4330848305294164,0.5214614861087733,0.31559884710115865,0.3964011528988413
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,Customers search,Both sides search,False,10,6.39,1.0268073496685408,5.178,6.220000000000001,8.015999999999998,0.9989473684210527,0.003328713326493004,0.9942105263157895,1.0,1.0,1.0,0.0,0.9427400007552933,0.32470499431535277,5.7535782111419085,7.026421788858091,0.9968842105263158,1.0010105263157896,1.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,50,0.1,0.1,0.1,Providers search,Both sides search,False,10,7.112,1.1744388731077773,5.699,7.04,8.856,1.0,7.401486830834377e-17,1.0,1.0,1.0000000000000002,1.0,0.0,1.115269998263102,0.371390181166205,6.384075244914238,7.839924755085762,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,100,0.1,0.1,0.1,Both sides search,Both sides search,False,10,12.113,0.19281827944696786,11.7925,12.125,12.292,1.0,1.6958936828758672e-16,0.9999999999999997,1.0,1.0000000000000002,1.0,0.0,0.7526800000050571,0.06097449375672502,11.99348999223682,12.23251000776318,0.9999999999999999,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,100,0.1,0.1,0.1,Centralized matching,Both sides search,False,10,100.0,0.0,100.0,100.0,100.0,0.6645810934747647,0.03940998519886668,0.62401560039001,0.6527093596059114,0.725480283114257,0.544,0.04501851470969103,1.5581500018015504,0.0,100.0,100.0,0.6401545315815039,0.6890076553680254,0.5160972355013582,0.5719027644986419
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,100,0.1,0.1,0.1,Customers search,Both sides search,False,10,9.232,0.886175302446794,8.287,9.31,10.564,0.9990048765997475,0.002098034145402477,0.9950194321360497,0.9999999999999999,1.0000000000000002,1.0,0.0,2.7074200006609317,0.2802332361920453,8.682742857063591,9.781257142936408,0.9977045015641253,1.0003052516353697,1.0,1.0
care,Care.com / childcare,care_d_0.10,d_I=d_J=0.10,False,common density d_I = d_J,0.1,100,0.1,0.1,0.1,Providers search,Both sides search,False,10,9.772,1.182547156682463,8.5745,9.405000000000001,11.61,0.9995169082125605,0.0015276703672310694,0.997342995169082,1.0,1.0000000000000002,1.0,0.0,3.0614200011768844,0.37395424556725887,9.039049678688173,10.504950321311828,0.9985700483091788,1.000463768115942,1.0,1.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,Both sides search,Both sides search,False,10,7.0040000000000004,0.39212242986087914,6.446,7.08,7.492,1.0,1.4802973661668753e-16,1.0,1.0,1.0000000000000002,1.0,0.0,0.1944499985256698,0.12400000000000003,6.760960000000001,7.24704,0.9999999999999999,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,Centralized matching,Both sides search,False,10,25.0,0.0,25.0,25.0,25.0,0.6543410326559818,0.05850854409993633,0.5845829428303656,0.6615880034605401,0.7388848561836494,0.532,0.06268084945889686,0.37553999936790206,0.0,25.0,25.0,0.6180770613164855,0.690605003995478,0.4931500070070077,0.5708499929929924
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,Customers search,Both sides search,False,10,5.672,0.9655027475649955,4.654,5.26,7.193999999999998,1.0,1.6550227688315153e-16,0.9999999999999999,1.0,1.0000000000000002,1.0,0.0,0.43709999954444356,0.30531877694559756,5.073575197186629,6.270424802813371,0.9999999999999999,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,25,0.1,0.2,0.2,Providers search,Both sides search,False,10,6.540000000000001,1.479609558107964,4.646,6.42,8.579999999999998,1.0,1.6550227688315153e-16,1.0,1.0,1.0000000000000004,1.0,0.0,0.5142699992575217,0.4678936251376422,5.622928494730222,7.45707150526978,0.9999999999999999,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,Both sides search,Both sides search,False,10,12.39,0.37549966711037164,11.778,12.510000000000002,12.770999999999999,0.9991228070175439,0.0027739277720775276,0.9951754385964913,1.0,1.0000000000000002,1.0,0.0,0.4384800005936995,0.11874342087037913,12.157262895094057,12.622737104905944,0.9974035087719298,1.000842105263158,1.0,1.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,Centralized matching,Both sides search,False,10,50.0,0.0,50.0,50.0,50.0,0.8591431439526305,0.02850972019494172,0.8091517857142855,0.8695652173913042,0.8836206896551723,0.786,0.03893013685508385,0.7423200011544395,0.0,50.0,50.0,0.8414726363036878,0.8768136516015731,0.7618708511915107,0.8101291488084894
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,Customers search,Both sides search,False,10,7.752,0.8302181774824148,6.436999999999999,7.9399999999999995,8.753,0.9982608695652173,0.003666408881354604,0.991304347826087,1.0,1.0,1.0,0.0,1.1772600002586842,0.2625380395718347,7.2374254424392035,8.266574557560796,0.9959884057971014,1.0005333333333333,1.0,1.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,50,0.1,0.2,0.2,Providers search,Both sides search,False,10,7.736,0.6895924722455847,6.934,7.76,8.721999999999998,0.9991304347826088,0.002749806661015932,0.9952173913043478,1.0,1.0000000000000002,1.0,0.0,1.206050000473624,0.21806828696024957,7.308586157557911,8.16341384244209,0.9974260869565218,1.0008347826086956,1.0,1.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,100,0.1,0.2,0.2,Both sides search,Both sides search,False,10,22.991999999999997,0.8326370424407282,22.0075,23.18,24.162,1.0,1.3846913936850747e-16,0.9999999999999998,1.0,1.0000000000000002,1.0,0.0,1.0814499990374316,0.26330295183389857,22.475926214405558,23.508073785594437,0.9999999999999999,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,100,0.1,0.2,0.2,Centralized matching,Both sides search,False,10,100.0,0.0,100.0,100.0,100.0,0.980859910268632,0.012209630378133489,0.9596362072454969,0.9817813765182185,0.9939759036144579,0.968,0.019888578520235033,1.6601200026343577,0.0,100.0,100.0,0.9732923029574297,0.9884275175798342,0.9556729313207794,0.9803270686792206
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,100,0.1,0.2,0.2,Customers search,Both sides search,False,10,10.656,2.0079630364017054,8.128,10.645,13.006499999999999,0.9983722437628056,0.0028546349436722102,0.9936699409305103,1.0,1.0000000000000002,1.0,0.0,3.145310000400059,0.6349736652456979,9.411451616118432,11.900548383881569,0.9966029226939848,1.0001415648316265,1.0,1.0
care,Care.com / childcare,care_d_0.20,d_I=d_J=0.20,False,common density d_I = d_J,0.2,100,0.1,0.2,0.2,Providers search,Both sides search,False,10,10.933,1.3023572645186283,9.4195,11.004999999999999,12.809999999999999,0.9995967741935484,0.0012751119597453455,0.9977822580645159,1.0,1.0000000000000002,1.0,0.0,3.5026099998503923,0.41184152831452586,10.125790604503528,11.740209395496471,0.9988064516129033,1.0003870967741937,1.0,1.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,Both sides search,Both sides search,False,10,11.528,0.7435171671036105,10.65,11.52,12.656,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.16027000019676052,0.23512077274834273,11.06716328541325,11.988836714586752,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,Centralized matching,Both sides search,False,10,25.0,0.0,25.0,25.0,25.0,0.9926829268292682,0.011781607110723132,0.975609756097561,1.0,1.0,0.9879999999999999,0.019321835661585934,0.39929999911691993,0.0,25.0,25.0,0.9853806110877126,0.9999852425708238,0.9760242021838486,0.9999757978161512
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,Customers search,Both sides search,False,10,3.6480000000000006,0.9372868646613303,2.6,3.6,4.927999999999999,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.2851899989764206,0.2963961313287788,3.067063582595594,4.228936417404407,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,25,0.1,0.4,0.4,Providers search,Both sides search,False,10,4.436,1.4736138496152167,2.342,4.82,6.183999999999999,0.9984,0.005059644256269368,0.9912000000000001,1.0,1.0,1.0,0.0,0.35773000126937404,0.4659976156352925,3.5226446733548267,5.349355326645173,0.9952639999999999,1.001536,1.0,1.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,Both sides search,Both sides search,False,10,2.976,0.4926842576922645,2.527,2.77,3.7139999999999995,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4621500011126045,0.1558004421616889,2.6706311333630897,3.2813688666369103,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,Centralized matching,Both sides search,False,10,50.0,0.0,50.0,50.0,50.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7426600001053885,0.0,50.0,50.0,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,Customers search,Both sides search,False,10,2.976,0.4926842576922645,2.527,2.77,3.7139999999999995,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4587800009176135,0.1558004421616889,2.6706311333630897,3.2813688666369103,1.0,1.0,1.0,1.0
care,Care.com / childcare,care_d_0.40,d_I=d_J=0.40,False,common density d_I = d_J,0.4,50,0.1,0.4,0.4,Providers search,Both sides search,False,10,3.2039999999999997,0.37247520424556824,2.664,3.21,3.726,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5115499996463768,0.11778700173524147,2.9731374765989265,3.434862523401073,1.0,1.0,1.0,1.0
